User Name,App Used,File in App Used,Time Used (seconds),File Path,Hour of Day
admin,acad.exe,-,0.184553,,2024-11-20 15:00
admin,acad.exe,-,0.176997,,2024-11-20 15:00
admin,acad.exe,-,0.119998,,2024-11-20 15:00
admin,acad.exe,-,1.874258,,2024-11-20 15:00
admin,acad.exe,-,0.122248,,2024-11-20 15:00
admin,acad.exe,-,0.116075,,2024-11-20 15:00
admin,acad.exe,-,0.11615,,2024-11-20 15:00
admin,acad.exe,-,0.120314,,2024-11-20 15:00
admin,acad.exe,-,0.176362,,2024-11-20 15:00
admin,acad.exe,-,0.203069,,2024-11-20 15:00
admin,acad.exe,-,0.132001,,2024-11-20 15:00
admin,acad.exe,-,0.11796,,2024-11-20 15:00
admin,acad.exe,-,0.192927,,2024-11-20 15:00
admin,acad.exe,-,0.156762,,2024-11-20 15:00
admin,acad.exe,-,0.230279,,2024-11-20 15:00
admin,acad.exe,-,0.171016,,2024-11-20 15:00
admin,acad.exe,-,0.117302,,2024-11-20 15:00
admin,acad.exe,-,0.180241,,2024-11-20 15:00
admin,acad.exe,-,0.118827,,2024-11-20 15:00
admin,acad.exe,-,0.117076,,2024-11-20 15:00
admin,acad.exe,-,0.179461,,2024-11-20 15:00
admin,acad.exe,-,0.117604,,2024-11-20 15:00
admin,acad.exe,-,0.119046,,2024-11-20 15:00
admin,acad.exe,-,0.118001,,2024-11-20 15:00
admin,acad.exe,-,0.117751,,2024-11-20 15:00
admin,acad.exe,-,0.118276,,2024-11-20 15:00
admin,acad.exe,-,0.232776,,2024-11-20 15:00
admin,acad.exe,-,11.238119,,2024-11-20 15:00
admin,acad.exe,-,1.278191,,2024-11-20 15:00
admin,others,Task Switching,6.323592,,2024-11-20 15:00
admin,acad.exe,-,0.576772,,2024-11-20 15:00
admin,others,15-00_20_11_2024.csv - file_usage_tracker - Visual Studio Code,13.476719,,2024-11-20 15:00
admin,acad.exe,-,0.347192,,2024-11-20 15:00
admin,others,15-00_20_11_2024.csv - file_usage_tracker - Visual Studio Code,5.291201,,2024-11-20 15:00
admin,acad.exe,-,0.631584,,2024-11-20 15:00
admin,others,15-00_20_11_2024.csv - file_usage_tracker - Visual Studio Code,5.174945,,2024-11-20 15:00
admin,acad.exe,-,1.965746,,2024-11-20 15:00
admin,others,15-00_20_11_2024.csv - file_usage_tracker - Visual Studio Code,29.591162,,2024-11-20 15:00
admin,acad.exe,-,1.157333,,2024-11-20 15:00
admin,acad.exe,-,0.136309,,2024-11-20 15:00
admin,acad.exe,-,0.151005,,2024-11-20 15:00
admin,acad.exe,-,0.147995,,2024-11-20 15:00
admin,acad.exe,-,0.73668,,2024-11-20 15:00
admin,acad.exe,-,0.12455,,2024-11-20 15:00
admin,acad.exe,-,0.119468,,2024-11-20 15:00
admin,acad.exe,-,0.159101,,2024-11-20 15:00
admin,acad.exe,-,0.184998,,2024-11-20 15:00
admin,acad.exe,-,0.216001,,2024-11-20 15:00
admin,acad.exe,-,0.205,,2024-11-20 15:00
admin,acad.exe,-,0.163001,,2024-11-20 15:00
admin,acad.exe,-,0.222,,2024-11-20 15:00
admin,acad.exe,-,0.229004,,2024-11-20 15:00
admin,acad.exe,-,0.171995,,2024-11-20 15:00
admin,acad.exe,-,0.122998,,2024-11-20 15:00
admin,acad.exe,-,0.149001,,2024-11-20 15:00
admin,acad.exe,-,0.151001,,2024-11-20 15:00
admin,acad.exe,-,0.149001,,2024-11-20 15:00
admin,acad.exe,-,0.197997,,2024-11-20 15:00
admin,acad.exe,-,0.138001,,2024-11-20 15:00
admin,acad.exe,-,0.149001,,2024-11-20 15:00
admin,acad.exe,-,0.174,,2024-11-20 15:00
admin,acad.exe,-,0.157,,2024-11-20 15:00
admin,acad.exe,-,0.154999,,2024-11-20 15:00
admin,acad.exe,-,0.116001,,2024-11-20 15:00
admin,acad.exe,-,0.160999,,2024-11-20 15:00
admin,acad.exe,-,0.139009,,2024-11-20 15:00
admin,acad.exe,-,0.130992,,2024-11-20 15:00
admin,acad.exe,-,0.193998,,2024-11-20 15:00
admin,acad.exe,-,0.176002,,2024-11-20 15:00
admin,acad.exe,-,0.152,,2024-11-20 15:00
admin,acad.exe,-,0.157001,,2024-11-20 15:00
admin,acad.exe,-,0.179,,2024-11-20 15:00
admin,acad.exe,-,0.198996,,2024-11-20 15:00
admin,acad.exe,-,0.142005,,2024-11-20 15:00
admin,acad.exe,-,0.788998,,2024-11-20 15:00
admin,acad.exe,-,0.169011,,2024-11-20 15:00
admin,acad.exe,-,0.168059,,2024-11-20 15:00
admin,acad.exe,-,2.948876,,2024-11-20 15:00
admin,others,15-00_20_11_2024.csv - file_usage_tracker - Visual Studio Code,2.5492,,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.481082,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,others,-,8.458617,,2024-11-20 15:00
admin,acad.exe,some1.dwg,8.059296,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.112978,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.112803,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.111503,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.1122,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.11184,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.112386,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.112325,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.112477,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.113622,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.112935,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.110602,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.110482,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.111709,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.111257,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.109878,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.110559,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.111132,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.110052,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.385577,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.260001,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.16793,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.119526,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.120973,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.122861,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.125269,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.123865,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.119358,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.119355,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.119881,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.118083,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.118723,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.119294,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.119954,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.127284,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.118383,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.121661,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.268613,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.114977,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.110931,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.111254,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.112968,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.110986,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.112364,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.111224,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.11146,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.110119,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.111159,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.113352,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.43746,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.108403,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.109567,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.110598,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.10878,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.10806,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.109141,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.128289,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.111023,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.108712,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.109916,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,4.98314,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,acad.exe,some1.dwg,0.101391,D:\temp\temp\some1.dwg,2024-11-20 15:00
admin,others,15-00_20_11_2024.csv - file_usage_tracker - Visual Studio Code,18.417785,,2024-11-20 15:00
admin,acad.exe,-,1.753987,,2024-11-20 15:00
admin,others,temp,0.206997,,2024-11-20 15:00
admin,acad.exe,-,2.239264,,2024-11-20 15:00
admin,others,-,6.363697,,2024-11-20 15:00
admin,acad.exe,some2.dwg,3.028491,D:\temp\temp\some2.dwg,2024-11-20 15:00
admin,others,-,2.361361,,2024-11-20 15:00
admin,acad.exe,some2.dwg,0.413847,D:\temp\temp\some2.dwg,2024-11-20 15:00
admin,others,15-00_20_11_2024.csv - file_usage_tracker - Visual Studio Code,0.608297,,2024-11-20 15:00
admin,acad.exe,some2.dwg,1.57225,D:\temp\temp\some2.dwg,2024-11-20 15:00
admin,acad.exe,some2.dwg,0.101192,D:\temp\temp\some2.dwg,2024-11-20 15:00
